client_id,is_customer
3484557,0
3484941,0
3485100,0
3485202,0
3485595,0
3486618,0
3486765,0
3487218,0
3487341,0
3487848,0
3488001,0
3488391,0
3488598,0
3489234,0
3489882,0
3490035,0
3490596,0
3490608,0
3490941,0
3491310,1
3491448,0
3491604,0
3491721,0
3492123,0
3493377,0
3493503,0
3493866,0
3494118,0
3494316,1
3494442,0
3494988,0
3495042,0
3495045,0
3495756,0
3495960,0
3496059,0
3496188,0
3496200,0
3496245,0
3496266,0
3496611,0
3497538,0
3497556,0
3497901,0
3497922,0
3498093,0
3498378,0
3499380,0
3499515,0
3499878,0
3500844,0
3501153,0
3502311,0
3503436,1
3503466,0
3504186,0
3505572,0
3505650,0
3505926,0
3505974,0
3506724,0
3506808,0
3507645,0
3508338,0
3508947,0
3509514,0
3510633,0
3510750,0
3511578,0
3511581,0
3513054,0
3513303,0
3513522,0
3513600,0
3513867,0
3514341,0
3514548,0
3514833,0
3514968,0
3515145,0
3515247,0
3515307,0
3515925,0
3516357,0
3516429,0
3517302,0
3517617,0
3518235,0
3518976,0
3519315,0
3519342,0
3519666,0
3519969,0
3520125,0
3520416,0
3520479,0
3520734,0
3520737,0
3520764,0
3520800,0
3520806,0
3521034,0
3521145,0
3521214,0
3521844,0
3523875,0
3523989,0
3524649,0
3525693,0
3525744,0
3525825,0
3526257,0
3526479,0
3526677,0
3527397,0
3528345,0
3528720,0
3528942,0
3529359,0
3530460,0
3530523,0
3530613,0
3531222,0
3531417,0
3531930,0
3531963,0
3532374,0
3532587,0
3533013,0
3534072,0
3534594,0
3534654,0
3534789,0
3535434,0
3535533,0
3536703,0
3536856,0
3536883,0
3536928,0
3537030,0
3537624,0
3537894,0
3538746,0
3539064,0
3539124,1
3539142,1
3539403,1
3539757,0
3539787,0
3539895,0
3540360,0
3541284,0
3541404,1
3542130,0
3542733,0
3542769,0
3543735,0
3544002,0
3544596,0
3544644,0
3544656,0
3544845,0
3545343,0
3545493,0
3545601,0
3545661,0
3546072,0
3547206,0
3547479,0
3548403,0
3549279,0
3549660,0
3550290,0
3550506,0
3550971,0
3551682,0
3554664,0
3556077,0
3557052,0
3558126,0
3558138,0
3558240,0
3558279,0
3559056,0
3559365,0
3559479,0
3559500,0
3559689,0
3559746,0
3560118,0
3560166,0
3560247,0
3560526,0
3561006,1
3561480,0
3562473,0
3562785,0
3562803,0
3563106,0
3563127,0
3563235,0
3563568,0
3564483,0
3564789,0
3565446,0
3565542,0
3565680,0
3566064,0
3566997,0
3567432,0
3568041,0
3568263,0
3568386,0
3568476,0
3568590,0
3568617,0
3568788,1
3569637,0
3569877,0
3570117,0
3570417,1
3570663,0
3570795,0
3571437,0
3571578,0
3571950,0
3572121,0
3572211,0
3572910,0
3573024,0
3573138,0
3573654,0
3573726,0
3574095,0
3574200,0
3574425,0
3574704,0
3574776,0
3574806,0
3574962,0
3575010,0
3576444,0
3576489,0
3576591,0
3576807,0
3578004,0
3578097,0
3578157,0
3578220,0
3578283,0
3578376,0
3579117,0
3579381,0
3580212,0
3580377,0
3580755,0
3580815,0
3580881,0
3580890,0
3581460,0
3581862,0
3582087,0
3582117,0
3582210,0
3582228,0
3583053,0
3584676,0
3584946,1
3585534,0
3585546,0
3585600,0
3585969,0
3585972,0
3586275,0
3587040,0
3587448,0
3587475,0
3588072,0
3588129,0
3588306,0
3588324,0
3588783,0
3588954,0
3589071,0
3589305,0
3591363,0
3592539,0
3592722,0
3592998,0
3593436,0
3593823,0
3594036,0
3594138,0
3594222,0
3594342,0
3594900,0
3595617,0
3596967,0
3597309,0
3597339,0
3598572,0
3598743,0
3598965,0
3600417,0
3601500,0
3602166,0
3602178,0
3602490,0
3602700,0
3603018,0
3603258,0
3603396,0
3603474,0
3603555,0
3603597,0
3603675,0
3604245,0
3605289,0
3605445,0
3606678,0
3607353,0
3607842,0
3607890,0
3607929,0
3608598,0
3608622,0
3609495,0
3609600,0
3610170,0
3611724,0
3612126,0
3612666,0
3612741,0
3613104,0
3613830,0
3613941,0
3613959,0
3614811,0
3615186,0
3615294,0
3615927,0
3616197,0
3616212,0
3617574,0
3617751,0
3618759,0
3618768,0
3619692,0
3619887,0
3621381,0
3621525,0
3621636,0
3622785,0
3622941,0
3623172,0
3623361,0
3623622,0
3623838,0
3623859,0
3624036,1
3624201,0
3624234,0
3624564,0
3625038,0
3625611,0
3626028,0
3627501,0
3627951,0
3628173,0
3628215,0
3628275,0
3628728,1
3629076,0
3629340,0
3629364,0
3629676,0
3631026,0
3631455,0
3631584,0
3632088,0
3632130,0
3632151,0
3632196,0
3632835,0
3633000,0
3633243,0
3633627,0
3633648,0
3634113,0
3635319,0
3635799,0
3635967,0
3637419,0
3638502,0
3638826,0
3639078,0
3639702,0
3639804,0
3639915,0
3639951,0
3640110,0
3641112,0
3641130,0
3641379,0
3641883,0
3642099,0
3642498,0
3643041,0
3643263,0
3643332,0
3644586,0
3644799,0
3645204,0
3645315,0
3645480,0
3645486,0
3645489,0
3645720,0
3645795,0
3646197,0
3646530,0
3646923,0
3647388,0
3648666,0
3649521,0
3650355,0
3650670,0
3650733,0
3651246,0
3651729,0
3652083,0
3652689,0
3652830,0
3653067,0
3653850,0
3653871,0
3654021,0
3654438,0
3654765,0
3655281,0
3655647,0
3655845,0
3656121,0
3656904,0
3657471,0
3657840,0
3658485,0
3659004,0
3659361,0
3659646,1
3659838,0
3660270,0
3660375,0
3660687,0
3661188,0
3661956,1
3662646,0
3662742,0
3663159,0
3663183,1
3663450,0
3663924,0
3664356,0
3664434,0
3664662,0
3664881,0
3665607,0
3665625,0
3665631,0
3665841,0
3666072,0
3666153,0
3666474,0
3666531,0
3666858,0
3667023,0
3667257,0
3667347,0
3667503,0
3667560,0
3667944,0
3668169,0
3668295,0
3668451,0
3668508,0
3668868,0
3668943,0
3669258,0
3669927,0
3671763,0
3671895,0
3672306,0
3672309,0
3672687,0
3673572,0
3673740,0
3673803,0
3673914,0
3674037,0
3674280,0
3674313,0
3674793,0
3675003,0
3675588,0
3675738,0
3676797,0
3677949,0
3678636,0
3679476,0
3679488,0
3679521,0
3681045,0
3681198,0
3681366,0
3681531,0
3681621,0
3682791,0
3683094,0
3683442,0
3684111,0
3684219,0
3685284,0
3686139,0
3687786,0
3688047,0
3690096,0
3690189,0
3690861,0
3691722,0
3691737,0
3692001,0
3692751,0
3694425,0
3694527,1
3694737,0
3695376,0
3696285,0
3697638,0
3697842,0
3697851,0
3698052,0
3698637,0
3699465,0
3700266,0
3700503,0
3701541,0
3701820,0
3701889,0
3702018,0
3702519,0
3702729,0
3702840,0
3703155,0
3703212,0
3703413,1
3703464,0
3703569,0
3703668,0
3703680,0
3703692,0
3703800,0
3704100,0
3705249,1
3706239,0
3706449,0
3706707,0
3707094,0
3707478,0
3707925,0
3707955,0
3709029,0
3709071,0
3709446,0
3710298,0
3710517,0
3710868,0
3710997,0
3711039,0
3712368,0
3712578,1
3713196,0
3713637,0
3713985,0
3714225,0
3714498,0
3714960,0
3715701,0
3716676,0
3716727,0
3717138,0
3718098,0
3718113,0
3718311,0
3718761,0
3720537,0
3720978,0
3721263,0
3721539,0
3724602,0
3724662,0
3724998,0
3725937,0
3726126,0
3726753,0
3726999,0
3727173,0
3727512,0
3727647,0
3727809,0
3727929,0
3728265,0
3729294,0
3729303,0
3730056,0
3730278,0
3731961,0
3732255,0
3732606,0
3732801,0
3733062,0
3733176,0
3733893,0
3734271,0
3734907,0
3734967,0
3734994,0
3735174,0
3735309,0
3735429,0
3735744,0
3736995,0
3737691,0
3738183,0
3739329,0
3739374,0
3740019,0
3740565,0
3740574,0
3741303,0
3744321,0
3744816,0
3745323,0
3745563,0
3745851,0
3746283,0
3746472,0
3747042,0
3748809,0
3749256,0
3749295,0
3750000,0
3750465,0
3750576,0
3750606,0
3750642,0
3751068,0
3751668,0
3752643,0
3753234,0
3753555,0
3753774,0
3754086,0
3754329,0
3754494,0
3754728,0
3755613,0
3755781,0
3756228,0
3756585,0
3756921,0
3757071,0
3757821,0
3757836,0
3758445,0
3758556,0
3759387,0
3759420,0
3760404,1
3760923,0
3761277,0
3761481,0
3761739,0
3762123,0
3762558,0
3762654,0
3762708,0
3763011,0
3763713,0
3763800,0
3763905,0
3763956,0
3764295,0
3764511,0
3764805,0
3765795,0
3766749,0
3767340,0
3767577,0
3767613,0
3767979,0
3768798,0
3769371,0
3769797,0
3770322,0
3770757,0
3770790,0
3770997,0
3771240,0
3771678,0
3771717,0
3772044,0
3772641,0
3772689,0
3772695,0
3773736,0
3773838,0
3774015,0
3774396,0
3774633,0
3774672,0
3775149,0
3775272,0
3775836,0
3775911,1
3776346,0
3776412,0
3776550,0
3776739,0
3777018,0
3777414,0
3777510,0
3777585,0
3779568,0
3779718,0
3779976,0
3780123,0
3780621,0
3780765,0
3781134,0
3781233,0
3781440,0
3781746,0
3781791,0
3782214,0
3782217,0
3782358,0
3782484,0
3783252,0
3784377,0
3785292,0
3785499,0
3785619,0
3785664,0
3786096,0
3787485,0
3787836,0
3789018,0
3789054,0
3789738,0
3789990,0
3790167,0
3790635,0
3790755,0
3790839,0
3790914,0
3791118,0
3792300,0
3794883,0
3795147,0
3796206,0
3796287,1
3797406,0
3798234,0
3798720,0
3798834,0
3798978,1
3799098,0
3799299,0
3799359,0
3799815,0
3800286,0
3800523,0
3800775,0
3800781,0
3800943,0
3801102,0
3801249,0
3801267,0
3801345,0
3801423,0
3802689,0
3803316,0
3803421,0
3803631,0
3803685,0
3803814,0
3803925,0
3805152,0
3805221,0
3805542,0
3806409,0
3806658,0
3808326,0
3808518,0
3808971,0
3809217,0
3809556,0
3810291,0
3810573,0
3810987,0
3811002,0
3811071,0
3811212,0
3811422,0
3811905,0
3812157,0
3813042,0
3813477,0
3813744,0
3813966,0
3815100,0
3815103,0
3816930,0
3817233,0
3817251,0
3817830,0
3817869,0
3818301,0
3818493,0
3818496,0
3818649,0
3819405,0
3819810,0
3819906,0
3820053,0
3820062,0
3820125,0
3820476,0
3820557,0
3820935,0
3821529,0
3821703,0
3822051,0
3822231,0
3823362,0
3823584,0
3825495,0
3826200,0
3826581,0
3826833,0
3827061,0
3827091,0
3827205,0
3827874,0
3828045,0
3828180,0
3828852,0
3829083,0
3829188,0
3829245,0
3829434,0
3829575,0
3829803,0
3830043,1
3830055,0
3830088,0
3830400,0
3830490,0
3830601,0
3832206,0
3832623,0
3832863,0
3833082,0
3833097,0
3833112,0
3833256,0
3833526,0
3834135,0
3834291,0
3834447,0
3834729,0
3834999,0
3835014,0
3835179,0
3835449,0
3835542,0
3836490,0
3836763,0
3837027,0
3838566,0
3838677,0
3838806,0
3839178,0
3839229,0
3839388,0
3839820,0
3840144,1
3840561,0
3840801,0
3840948,0
3841239,0
3841281,0
3841290,0
3841746,0
3841758,0
3842097,0
3842217,0
3842553,0
3842652,0
3843744,0
3843951,0
3843981,0
3844587,0
3844866,0
3845271,0
3845457,0
3845811,0
3845940,0
3846450,0
3846720,0
3847137,0
3847341,0
3847668,0
3849255,0
3849591,0
3851037,0
3851418,0
3851442,0
3851520,0
3851682,0
3851847,0
3851946,0
3852213,0
3853323,0
3853533,0
3853683,0
3853902,0
3856095,0
3856098,0
3856419,0
3856887,0
3857151,0
3858285,0
3858825,0
3859809,0
3860190,0
3860373,0
3860457,0
3860589,0
3860832,0
3861174,0
3861249,0
3862374,0
3862890,0
3863532,0
3863679,0
3864579,0
3864828,0
3865140,0
3866079,0
3866376,0
3866463,0
3866487,0
3866523,0
3866607,0
3868311,0
3869289,0
3869580,0
3869688,0
3871161,0
3871233,1
3871269,0
3871371,0
3871395,0
3871752,0
3872994,0
3873852,0
3873936,0
3873972,0
3875187,0
3875349,0
3875604,0
3875886,0
3875949,0
3876243,0
3876330,0
3876981,0
3877698,0
3878070,0
3878757,0
3878955,0
3879546,0
3879813,1
3880839,0
3881175,0
3881283,0
3881505,0
3881673,1
3881832,0
3881922,0
3882174,0
3882855,0
3883098,0
3883167,0
3885030,0
3886164,0
3886365,0
3886683,0
3887988,0
3889104,0
3889413,0
3889449,0
3889662,0
3890091,0
3891234,0
3891387,0
3891609,0
3891765,0
3891882,0
3891897,0
3891900,0
3892197,0
3893787,0
3893955,0
3894591,0
3895203,0
3895350,0
3895533,1
3895833,0
3896082,0
3896895,0
3897390,0
3897720,0
3898230,0
3898701,0
3899706,0
3900057,0
3901074,0
3901341,0
3901548,0
3902610,0
3903048,0
3903117,1
3903153,0
3903480,0
3903885,0
3904242,1
3904512,0
3904638,1
3904926,0
3905727,0
3905922,0
3905928,0
3906162,0
3906375,0
3906831,0
3906954,0
3910011,0
3910749,0
3911550,0
3911961,1
3912489,0
3913083,0
3913332,0
3914982,0
3915711,0
3916431,0
3916596,1
3916752,0
3917016,0
3917406,0
3917601,0
3917790,0
3918045,0
3918087,0
3918126,0
3918246,0
3918366,0
3919674,0
3919797,0
3921375,0
3921609,0
3921735,0
3922410,0
3922812,0
3923184,0
3923970,0
3924015,0
3924132,0
3924300,0
3925821,0
3927207,0
3928437,0
3928638,0
3929037,0
3929151,0
3930051,0
3930831,0
3931614,0
3931656,0
3931833,0
3932409,0
3932907,0
3933621,0
3936288,0
3936882,0
3936936,0
3938106,0
3939423,0
3939762,0
3940134,0
3941037,0
3942342,0
3942762,0
3943245,0
3945318,0
3946101,0
3946407,0
3947136,0
3947622,0
3948801,0
3949650,0
3950670,0
3950733,0
3955257,0
3956514,0
3956667,0
3957003,0
3957882,0
3958254,0
3958332,0
3958758,0
3959511,0
3960543,0
3961830,0
3962043,0
3962205,1
3962271,0
3964242,0
3966465,0
3966807,0
3967356,0
3967914,0
3968157,0
3968889,0
3969402,1
3969426,0
3970752,0
3971439,0
3972954,0
3973107,0
3973290,0
3973533,0
3974886,1
3975570,0
3975858,0
3975903,0
3976371,0
3976644,0
3978324,0
3978345,0
3979467,0
3979884,0
3980223,0
3980229,0
3980634,0
3981456,0
3981474,0
3981480,0
3981576,0
3981897,0
3981966,0
3981975,0
3982023,0
3982068,0
3982419,0
3982560,0
3984162,0
3984195,0
3984261,0
3984342,0
3984882,0
3985746,0
3986709,0
3986739,0
3987006,1
3987480,0
3988371,0
3988902,0
3988962,0
3989400,0
3989874,0
3989991,1
3990822,0
3991116,0
3991686,0
3991815,0
3992226,0
3993141,0
3993147,0
3993813,0
3993879,0
3993882,0
3993912,0
3994038,0
3994317,0
3994365,0
3994650,0
3994926,0
3995394,0
3995658,0
3996729,0
3996885,0
3996999,0
3997314,0
3997398,1
3997455,0
3997524,0
3997917,0
3998307,0
3998463,0
3998787,0
3998928,0
3999081,0
3999459,0
3999552,0
4000833,0
4001136,0
4001253,0
4001982,0
4002267,0
4002294,0
4002357,0
4002654,0
4002705,0
4003329,0
4005570,0
4005894,0
4006254,0
4006452,0
4007604,0
4009254,0
4009332,0
4009560,0
4009593,0
4009608,0
4010100,0
4010445,0
4010826,0
4012347,0
4012680,0
4012866,0
4012956,0
4013277,0
4013472,0
4013688,0
4014123,0
4014444,0
4014609,0
4014867,0
4014933,0
4015551,0
4015671,0
4017084,0
4018008,0
4018026,0
4018530,0
4019148,0
4019310,0
4019322,0
4019664,0
4019814,0
4019919,0
4020303,0
4020738,0
4020780,0
4021812,0
4022034,0
4022709,0
4022838,0
4022931,0
4023015,0
4023282,0
4023462,0
4023471,0
4023768,0
4024137,0
4024221,0
4024881,0
4024908,0
4025133,0
4025217,0
4025283,0
4025388,0
4025568,0
4025667,0
4026126,0
4026279,0
4026528,1
4026897,0
4027341,0
4027500,0
4027608,0
4027659,0
4028439,0
4028874,0
4029141,1
4030566,0
4031370,0
4031682,0
4032048,0
4032456,0
4032591,0
4032807,0
4032885,0
4032891,0
4032978,0
4033182,0
4033809,0
4034478,1
4034955,0
4034973,0
4035165,0
4035381,0
4035654,0
4037361,0
4037442,0
4037622,0
4037913,0
4037919,0
4037973,0
4038231,0
4038456,0
4038867,0
4039209,0
4039737,0
4040331,0
4040580,0
4041054,0
4041555,0
4041564,1
4042467,0
4043505,0
4043652,0
4043991,0
4044003,0
4044036,0
4044048,0
4044090,0
4046394,0
4046766,0
4046934,0
4047564,0
4047609,0
4047888,0
4047930,0
4048239,0
4050078,0
4050561,0
4052784,0
4054014,0
4054251,0
4055127,0
4055340,0
4055820,0
4055994,0
4056015,0
4056177,0
4056348,0
4056366,0
4057137,0
4057533,0
4058016,0
4058514,1
4059507,0
4060596,0
4061304,0
4061610,0
4062120,1
4062936,0
4063008,0
4063029,0
4063224,0
4063329,0
4064379,0
4064397,0
4064577,0
4064760,0
4064844,0
4065966,0
4066383,0
4066737,0
4067712,0
4068549,0
4068597,0
4070076,0
4070547,0
4070559,1
4071324,0
4071681,0
4071978,0
4072200,0
4073076,0
4073289,0
4074003,0
4074780,0
4075215,0
4075656,0
4075779,0
4077666,0
4077699,0
4080267,0
4080330,0
4080423,0
4080957,0
4081974,0
4082214,0
4082385,0
4083012,0
4083711,0
4084239,0
4084440,0
4084467,0
4084731,0
4084770,0
4085553,0
4085616,0
4085760,0
4085952,0
4086573,0
4086684,0
4087311,0
4087329,0
4087530,0
4087689,0
4088421,0
4090281,0
4090770,0
4090827,0
4090887,0
4091160,0
4091289,0
4091598,0
4091799,0
4091916,0
4092021,0
4092822,0
4094205,1
4094496,0
4094943,0
4095000,0
4096569,1
4097136,0
4097460,0
4098123,0
4099164,0
4099284,0
4099302,0
4099350,0
4099779,0
4101315,0
4101519,0
4102404,0
4103916,0
4103949,1
4103952,0
4104408,0
4105158,0
4105671,0
4106736,0
4108932,0
4110657,0
4110921,0
4111998,0
4112001,0
4112526,0
4113744,0
4113906,0
4115049,0
4115400,0
4115706,0
4115925,0
4116774,0
4116867,0
4117278,0
4117281,0
4117893,0
4118685,0
4120242,0
4122654,0
4123455,0
4123638,0
4123665,0
4123860,0
4124043,0
4124763,0
4125777,0
4126824,0
4127910,0
4128156,0
4128930,0
4129560,0
4130928,0
4131036,0
4131210,0
4131315,0
4131678,0
4132371,1
4132695,0
4134246,0
4135587,0
4135953,0
4136268,0
4136463,0
4136526,0
4137009,0
4137714,0
4137837,0
4138356,0
4138365,0
4139646,0
4139859,0
4139877,0
4140477,0
4140594,0
4141296,0
4141473,0
4141500,0
4141656,0
4141899,1
4142130,0
4142991,0
4143036,1
4143315,0
4143423,0
4143873,0
4144239,1
4144692,0
4144869,0
4145637,0
4145658,0
4146534,0
4149033,0
4149282,0
4149729,0
4149813,0
4150692,0
4152348,0
4153272,0
4153452,0
4156092,0
4156236,0
4156539,0
4157250,0
4157421,0
4158273,0
4158873,0
4159416,0
4160514,0
4161021,0
4161609,0
4161747,0
4162080,1
4162239,0
4162377,0
4162779,0
4162824,0
4163505,0
4164030,0
4164561,0
4164930,0
4164939,0
4165197,0
4165938,1
4166151,0
4166292,0
4167135,0
4167711,0
4167768,0
4167969,0
4168347,0
4168902,0
4169358,0
4169523,0
4171278,0
4172049,0
4172787,0
4173753,0
4174860,0
4176411,0
4176666,0
4177773,0
4178655,0
4179669,0
4180224,0
4181265,1
4181370,0
4181919,0
4182561,0
4183392,0
4184550,0
4184580,0
4184697,0
4185186,0
4185657,0
4186014,0
4187541,0
4187961,0
4189191,0
4191303,0
4191876,0
4192095,0
4192146,0
4192653,0
4192995,0
4193034,0
4193139,0
4193448,0
4194111,0
4196826,0
4197084,0
4197264,0
4197483,0
4197492,0
4197585,0
4197888,0
4198392,0
4199073,0
4200237,0
4200276,0
4200465,0
4201863,0
4203006,0
4203048,0
4203570,0
4205676,0
4205832,0
4205889,0
4205910,0
4206276,0
4206798,0
4208151,0
4208307,1
4209402,0
4209903,0
4210551,0
4210710,1
4211580,0
4212036,0
4212291,0
4212384,0
4212462,0
4212573,0
4212771,0
4213320,0
4214166,0
4214799,0
4215423,0
4215468,0
4215660,0
4215714,0
4216497,0
4216971,0
4217739,1
4218366,0
4218420,0
4219206,0
4219905,0
4220097,0
4220178,1
4220355,0
4220511,0
4221003,0
4221033,0
4221417,0
4221609,0
4221975,0
4222050,0
4222548,0
4223412,0
4223733,0
4223811,1
4225011,0
4225140,0
4225287,0
4226025,0
4226661,0
4227873,0
4228266,0
4228365,0
4230534,0
4230699,0
4231131,0
4231596,0
4231956,0
4232343,0
4232826,0
4233072,0
4234365,0
4235001,0
4235061,0
4235751,0
4236876,0
4237416,0
4237968,0
4240026,0
4240167,0
4240284,0
4240422,0
4240965,0
4242399,0
4243392,0
4243911,0
4244142,0
4244184,0
4246419,0
4246725,0
4248240,0
4248855,0
4248987,0
4249089,0
4249137,0
4252158,0
4252338,0
4252416,0
4252452,0
4253472,0
4253928,0
4254201,0
4255122,0
4255995,0
4256079,0
4256376,0
4256499,0
4256526,0
4256550,0
4258485,0
4260024,0
4260042,0
4260678,0
4261032,0
4261092,0
4261347,0
4261914,0
4261947,0
4262868,0
4263177,0
4263300,0
4264458,0
4264629,0
4265076,0
4265313,0
4265781,0
4265910,0
4267893,0
4268691,0
4268754,0
4268772,0
4269180,0
4270335,0
4270386,0
4270455,0
4272507,0
4272558,0
4272627,0
4275888,0
4276113,0
4276131,0
4276989,0
4276998,0
4277457,0
4277547,0
4278078,0
4280073,1
4280178,0
4280706,0
4280997,0
4281042,0
4281282,0
4281810,0
4281816,0
4284375,0
4285116,0
4285758,0
4285803,0
4285986,0
4286112,0
4286325,0
4286715,1
4287255,0
4288737,0
4288833,0
4289622,0
4290762,0
4290909,0
4291212,0
4291686,0
4292706,0
4292874,0
4293060,0
4293927,0
4294509,0
4294998,0
4296957,0
4296996,0
4297050,1
4298322,0
4298682,0
4299084,0
4299738,0
4299768,0
4300485,0
4300887,0
4301628,0
4302177,1
4302960,0
4303023,0
4305537,0
4309053,0
4309656,0
4311285,0
4311324,0
4311570,1
4312776,0
4313337,0
4314243,0
4314906,0
4315248,0
4315422,0
4315617,0
4316160,0
4316961,0
4316991,0
4319520,0
4319676,0
4319727,0
4319904,0
4320966,0
4322217,0
4322457,0
4322706,0
4322718,0
4322970,0
4323015,0
4323048,0
4323084,0
4323417,0
4323438,0
4323813,0
4324488,0
4325211,0
4325475,0
4326081,0
4327233,0
4328454,1
4329198,0
4329957,0
4329999,0
4330464,0
4330830,0
4331544,0
4331844,0
4336536,0
4336635,0
4338936,0
4339068,0
4339497,0
4339536,0
4339764,0
4340841,0
4340952,0
4341666,0
4341786,0
4342320,0
4343004,1
4343151,0
4343355,0
4343898,0
4344225,0
4344738,0
4347549,0
4347795,0
4348029,0
4348488,0
4348947,0
4350033,0
4350069,0
4350093,0
4350858,0
4351554,0
4353207,0
4353534,0
4353546,0
4353645,0
4353771,0
4354176,0
4355004,0
4355433,0
4355943,0
4357731,0
4358646,0
4359126,0
4359396,0
4360902,0
4361034,0
4361046,0
4361322,0
4362144,0
4363227,0
4364145,0
4365768,0
4365777,0
4366326,0
4366620,0
4366761,1
